timestamp,symbol,open,high,low,close,volume
2025-06-27T15:07:00.000000+0000,ETHUSDT,2424.27,2424.28,2421.5,2421.5,75.2632
2025-06-27T15:08:00.000000+0000,ETHUSDT,2421.5,2422.44,2419.57,2422.44,160.3034
2025-06-27T15:09:00.000000+0000,ETHUSDT,2422.44,2423.45,2421.29,2422.12,180.1025
2025-06-27T15:10:00.000000+0000,ETHUSDT,2422.13,2423.21,2421.47,2421.63,111.8494
2025-06-27T15:11:00.000000+0000,ETHUSDT,2421.63,2422.46,2421.48,2421.7,28.9312
2025-06-27T15:12:00.000000+0000,ETHUSDT,2421.69,2424.07,2421.69,2423.52,70.4647
2025-06-27T15:13:00.000000+0000,ETHUSDT,2423.52,2424.42,2423.21,2424.42,18.6503
2025-06-27T15:14:00.000000+0000,ETHUSDT,2424.42,2425.5,2422.82,2423.21,170.9653
2025-06-27T15:15:00.000000+0000,ETHUSDT,2423.22,2424.43,2422.73,2423.93,155.0022
2025-06-27T15:16:00.000000+0000,ETHUSDT,2423.95,2423.96,2421.38,2421.54,107.6569
2025-06-27T15:17:00.000000+0000,ETHUSDT,2421.53,2423.77,2421.17,2423.16,61.3498
2025-06-27T15:18:00.000000+0000,ETHUSDT,2423.15,2423.54,2421.65,2422.39,82.3289
2025-06-27T15:19:00.000000+0000,ETHUSDT,2422.37,2426.43,2422.19,2426.43,128.7442
2025-06-27T15:20:00.000000+0000,ETHUSDT,2426.42,2426.43,2424.7,2425.09,99.7265
2025-06-27T15:21:00.000000+0000,ETHUSDT,2425.08,2428.83,2425.08,2428.32,1532.1698
2025-06-27T15:22:00.000000+0000,ETHUSDT,2428.32,2429.64,2427.87,2428.28,145.207
2025-06-27T15:23:00.000000+0000,ETHUSDT,2428.23,2428.7,2427.77,2428.07,62.4594
2025-06-27T15:24:00.000000+0000,ETHUSDT,2428.07,2428.37,2425.94,2426.99,82.2148
2025-06-27T15:25:00.000000+0000,ETHUSDT,2427.0,2428.58,2426.7,2426.83,188.6649
2025-06-27T15:26:00.000000+0000,ETHUSDT,2426.83,2429.19,2426.81,2428.96,45.3397
2025-06-27T15:27:00.000000+0000,ETHUSDT,2428.96,2429.28,2428.38,2428.71,81.1904
2025-06-27T15:28:00.000000+0000,ETHUSDT,2428.71,2429.56,2428.7,2429.22,58.9936
2025-06-27T15:29:00.000000+0000,ETHUSDT,2429.23,2431.0,2429.23,2430.37,440.7251
2025-06-27T15:30:00.000000+0000,ETHUSDT,2430.36,2430.43,2428.91,2429.33,60.7662
2025-06-27T15:31:00.000000+0000,ETHUSDT,2429.33,2431.59,2428.82,2431.59,310.9538
2025-06-27T15:32:00.000000+0000,ETHUSDT,2431.59,2432.0,2430.2,2430.39,643.0445
2025-06-27T15:33:00.000000+0000,ETHUSDT,2430.38,2431.71,2430.27,2430.28,159.8436
2025-06-27T15:34:00.000000+0000,ETHUSDT,2430.28,2430.51,2429.74,2429.92,193.8543
2025-06-27T15:35:00.000000+0000,ETHUSDT,2429.92,2430.99,2428.84,2430.86,125.1368
2025-06-27T15:36:00.000000+0000,ETHUSDT,2430.86,2433.11,2430.51,2433.11,155.8397
2025-06-27T15:37:00.000000+0000,ETHUSDT,2433.11,2433.18,2431.62,2432.68,182.393
2025-06-27T15:38:00.000000+0000,ETHUSDT,2432.69,2434.58,2432.01,2434.58,212.7544
2025-06-27T15:39:00.000000+0000,ETHUSDT,2434.58,2435.53,2434.3,2435.48,161.5171
2025-06-27T15:40:00.000000+0000,ETHUSDT,2435.48,2440.62,2434.36,2440.62,1163.4805
2025-06-27T15:41:00.000000+0000,ETHUSDT,2440.62,2441.01,2437.76,2437.76,663.6822
2025-06-27T15:42:00.000000+0000,ETHUSDT,2437.77,2438.46,2436.47,2436.7,230.0514
2025-06-27T15:43:00.000000+0000,ETHUSDT,2436.71,2438.62,2436.35,2438.62,177.4354
2025-06-27T15:44:00.000000+0000,ETHUSDT,2438.61,2439.62,2438.2,2438.21,102.0031
2025-06-27T15:45:00.000000+0000,ETHUSDT,2438.22,2438.51,2436.18,2436.38,169.4553
2025-06-27T15:46:00.000000+0000,ETHUSDT,2436.39,2436.7,2434.14,2435.58,222.5354
2025-06-27T15:47:00.000000+0000,ETHUSDT,2435.58,2436.34,2434.89,2436.34,117.7115
2025-06-27T15:48:00.000000+0000,ETHUSDT,2436.35,2437.2,2435.24,2435.24,107.9976
2025-06-27T15:49:00.000000+0000,ETHUSDT,2435.25,2436.15,2434.98,2436.06,160.5751
2025-06-27T15:50:00.000000+0000,ETHUSDT,2436.05,2437.38,2435.7,2437.26,60.323
2025-06-27T15:51:00.000000+0000,ETHUSDT,2437.26,2438.6,2436.03,2436.03,100.783
2025-06-27T15:52:00.000000+0000,ETHUSDT,2436.03,2439.52,2436.02,2439.52,738.5187
2025-06-27T15:53:00.000000+0000,ETHUSDT,2439.52,2442.47,2437.81,2441.05,698.2638
2025-06-27T15:54:00.000000+0000,ETHUSDT,2441.04,2442.2,2439.95,2441.93,203.3544
2025-06-27T15:55:00.000000+0000,ETHUSDT,2441.93,2442.63,2440.03,2440.18,110.7122
2025-06-27T15:56:00.000000+0000,ETHUSDT,2440.19,2440.44,2437.74,2438.34,248.1729
2025-06-27T15:57:00.000000+0000,ETHUSDT,2438.33,2439.76,2438.15,2439.76,68.6087
2025-06-27T15:58:00.000000+0000,ETHUSDT,2439.76,2440.99,2438.7,2439.23,117.8811
2025-06-27T15:59:00.000000+0000,ETHUSDT,2439.23,2439.62,2437.95,2438.25,50.9527
2025-06-27T16:00:00.000000+0000,ETHUSDT,2438.26,2438.98,2437.51,2437.68,120.2613
2025-06-27T16:01:00.000000+0000,ETHUSDT,2437.67,2437.67,2434.88,2434.89,274.142
2025-06-27T16:02:00.000000+0000,ETHUSDT,2434.89,2437.36,2434.88,2436.39,314.5207
2025-06-27T16:03:00.000000+0000,ETHUSDT,2436.39,2436.57,2434.64,2435.71,89.197
2025-06-27T16:04:00.000000+0000,ETHUSDT,2435.71,2437.47,2435.71,2437.47,100.1277
2025-06-27T16:05:00.000000+0000,ETHUSDT,2437.46,2440.01,2437.46,2438.4,139.2777
2025-06-27T16:06:00.000000+0000,ETHUSDT,2438.4,2439.68,2438.15,2439.68,70.4063
2025-06-27T16:07:00.000000+0000,ETHUSDT,2439.67,2440.5,2438.7,2440.5,81.6077
2025-06-27T16:08:00.000000+0000,ETHUSDT,2440.51,2440.51,2438.61,2439.28,143.9702
2025-06-27T16:09:00.000000+0000,ETHUSDT,2439.28,2439.77,2436.13,2436.91,84.7269
2025-06-27T16:10:00.000000+0000,ETHUSDT,2436.92,2437.33,2435.0,2435.01,67.4618
2025-06-27T16:11:00.000000+0000,ETHUSDT,2435.0,2435.86,2434.7,2435.13,94.8108
2025-06-27T16:12:00.000000+0000,ETHUSDT,2435.13,2436.57,2434.76,2436.57,103.8623
2025-06-27T16:13:00.000000+0000,ETHUSDT,2436.57,2437.03,2435.35,2435.92,52.9005
2025-06-27T16:14:00.000000+0000,ETHUSDT,2435.92,2435.92,2433.08,2433.52,128.3405
2025-06-27T16:15:00.000000+0000,ETHUSDT,2433.52,2434.59,2433.19,2434.59,114.0869
2025-06-27T16:16:00.000000+0000,ETHUSDT,2434.59,2434.99,2432.38,2432.39,96.7079
2025-06-27T16:17:00.000000+0000,ETHUSDT,2432.38,2434.66,2431.7,2434.65,144.897
2025-06-27T16:18:00.000000+0000,ETHUSDT,2434.66,2435.13,2433.98,2434.14,44.0304
2025-06-27T16:19:00.000000+0000,ETHUSDT,2434.13,2434.89,2432.64,2434.4,110.6664
2025-06-27T16:20:00.000000+0000,ETHUSDT,2434.4,2434.88,2432.92,2433.01,84.6517
2025-06-27T16:21:00.000000+0000,ETHUSDT,2433.0,2433.92,2432.18,2433.13,118.2573
2025-06-27T16:22:00.000000+0000,ETHUSDT,2433.14,2434.66,2433.13,2433.7,57.7238
2025-06-27T16:23:00.000000+0000,ETHUSDT,2433.71,2435.75,2433.6,2433.76,125.184
2025-06-27T16:24:00.000000+0000,ETHUSDT,2433.76,2434.31,2433.0,2433.52,38.5703
2025-06-27T16:25:00.000000+0000,ETHUSDT,2433.53,2436.04,2433.52,2435.81,51.0218
2025-06-27T16:26:00.000000+0000,ETHUSDT,2435.8,2435.8,2433.72,2434.58,104.5693
2025-06-27T16:27:00.000000+0000,ETHUSDT,2434.57,2436.15,2434.2,2436.15,36.342
2025-06-27T16:28:00.000000+0000,ETHUSDT,2436.16,2437.04,2434.97,2435.2,117.6115
2025-06-27T16:29:00.000000+0000,ETHUSDT,2435.21,2435.61,2434.98,2435.61,51.4845
2025-06-27T16:30:00.000000+0000,ETHUSDT,2435.6,2438.34,2435.48,2437.63,183.4733
2025-06-27T16:31:00.000000+0000,ETHUSDT,2437.64,2439.53,2437.64,2439.24,328.2071
2025-06-27T16:32:00.000000+0000,ETHUSDT,2439.24,2440.61,2438.94,2440.02,73.5339
2025-06-27T16:33:00.000000+0000,ETHUSDT,2440.01,2449.44,2439.78,2447.78,2039.8793
2025-06-27T16:34:00.000000+0000,ETHUSDT,2447.77,2448.9,2444.08,2445.1,428.8309
2025-06-27T16:35:00.000000+0000,ETHUSDT,2445.1,2445.86,2444.64,2445.86,222.1706
2025-06-27T16:36:00.000000+0000,ETHUSDT,2445.85,2445.85,2440.55,2442.92,417.1882
2025-06-27T16:37:00.000000+0000,ETHUSDT,2442.93,2443.69,2441.38,2443.64,114.9798
2025-06-27T16:38:00.000000+0000,ETHUSDT,2443.63,2444.41,2441.45,2441.7,103.7618
2025-06-27T16:39:00.000000+0000,ETHUSDT,2441.7,2442.22,2440.91,2441.85,65.1289
2025-06-27T16:40:00.000000+0000,ETHUSDT,2441.84,2441.84,2437.37,2438.46,993.0904
2025-06-27T16:41:00.000000+0000,ETHUSDT,2438.46,2438.99,2437.59,2438.48,164.9164
2025-06-27T16:42:00.000000+0000,ETHUSDT,2438.49,2438.73,2437.33,2438.06,59.2771
2025-06-27T16:43:00.000000+0000,ETHUSDT,2438.06,2438.81,2437.22,2438.8,54.8221
2025-06-27T16:44:00.000000+0000,ETHUSDT,2438.79,2438.83,2435.91,2436.71,201.1439
2025-06-27T16:45:00.000000+0000,ETHUSDT,2436.72,2437.57,2435.77,2435.78,49.1224
2025-06-27T16:46:00.000000+0000,ETHUSDT,2435.78,2436.7,2433.7,2434.0,130.2509
2025-06-27T16:47:00.000000+0000,ETHUSDT,2434.0,2434.15,2433.36,2434.14,277.4426
2025-06-27T16:48:00.000000+0000,ETHUSDT,2434.14,2435.03,2432.24,2434.95,166.1034
2025-06-27T16:49:00.000000+0000,ETHUSDT,2434.94,2434.94,2433.06,2433.67,883.3557
2025-06-27T16:50:00.000000+0000,ETHUSDT,2433.68,2434.57,2432.5,2433.6,316.7248
2025-06-27T16:51:00.000000+0000,ETHUSDT,2433.6,2435.54,2433.57,2435.53,122.8023
2025-06-27T16:52:00.000000+0000,ETHUSDT,2435.53,2436.79,2433.57,2435.14,142.8471
2025-06-27T16:53:00.000000+0000,ETHUSDT,2435.13,2435.13,2433.85,2434.13,27.0601
2025-06-27T16:54:00.000000+0000,ETHUSDT,2434.15,2434.59,2433.71,2434.06,51.519
2025-06-27T16:55:00.000000+0000,ETHUSDT,2434.07,2434.52,2432.79,2434.51,51.9737
2025-06-27T16:56:00.000000+0000,ETHUSDT,2434.51,2435.93,2434.19,2435.11,101.907
2025-06-27T16:57:00.000000+0000,ETHUSDT,2435.1,2435.81,2434.24,2435.39,651.5842
2025-06-27T16:58:00.000000+0000,ETHUSDT,2435.38,2436.08,2432.5,2433.46,797.881
2025-06-27T16:59:00.000000+0000,ETHUSDT,2433.47,2433.87,2433.12,2433.43,111.6147
2025-06-27T17:00:00.000000+0000,ETHUSDT,2433.42,2433.43,2431.34,2431.84,131.8703
2025-06-27T17:01:00.000000+0000,ETHUSDT,2431.83,2431.95,2429.24,2429.25,307.4873
2025-06-27T17:02:00.000000+0000,ETHUSDT,2429.25,2430.03,2427.36,2429.62,480.4104
2025-06-27T17:03:00.000000+0000,ETHUSDT,2429.61,2430.03,2428.34,2428.35,84.3752
2025-06-27T17:04:00.000000+0000,ETHUSDT,2428.35,2428.35,2424.56,2425.06,399.5771
2025-06-27T17:05:00.000000+0000,ETHUSDT,2425.06,2425.81,2422.28,2423.46,322.1909
2025-06-27T17:06:00.000000+0000,ETHUSDT,2423.46,2424.45,2421.32,2421.76,232.2303
2025-06-27T17:07:00.000000+0000,ETHUSDT,2421.76,2422.0,2420.24,2420.54,369.0555
2025-06-27T17:08:00.000000+0000,ETHUSDT,2420.54,2420.94,2419.0,2420.05,294.0921
2025-06-27T17:09:00.000000+0000,ETHUSDT,2420.05,2423.34,2419.64,2423.34,87.1461
2025-06-27T17:10:00.000000+0000,ETHUSDT,2423.33,2423.67,2422.27,2422.27,76.6712
2025-06-27T17:11:00.000000+0000,ETHUSDT,2422.27,2422.48,2421.02,2422.03,59.1478
2025-06-27T17:12:00.000000+0000,ETHUSDT,2422.03,2422.03,2421.03,2421.03,75.6909
2025-06-27T17:13:00.000000+0000,ETHUSDT,2421.04,2422.73,2421.03,2421.2,105.9014
2025-06-27T17:14:00.000000+0000,ETHUSDT,2421.2,2421.5,2420.54,2420.82,54.1885
2025-06-27T17:15:00.000000+0000,ETHUSDT,2420.78,2422.24,2420.59,2422.19,63.9073
2025-06-27T17:16:00.000000+0000,ETHUSDT,2422.19,2422.93,2422.13,2422.93,47.4332
2025-06-27T17:17:00.000000+0000,ETHUSDT,2422.93,2425.46,2422.59,2425.12,311.145
2025-06-27T17:18:00.000000+0000,ETHUSDT,2425.13,2426.57,2424.21,2424.52,333.0914
2025-06-27T17:19:00.000000+0000,ETHUSDT,2424.52,2424.55,2423.4,2424.3,42.4573
2025-06-27T17:20:00.000000+0000,ETHUSDT,2424.3,2424.67,2422.79,2424.25,59.2741
2025-06-27T17:21:00.000000+0000,ETHUSDT,2424.25,2425.7,2424.25,2424.97,156.3559
2025-06-27T17:22:00.000000+0000,ETHUSDT,2424.97,2425.56,2424.83,2424.96,65.2616
2025-06-27T17:23:00.000000+0000,ETHUSDT,2424.97,2424.97,2422.94,2423.82,103.1542
2025-06-27T17:24:00.000000+0000,ETHUSDT,2423.82,2424.42,2423.45,2423.45,29.2718
2025-06-27T17:25:00.000000+0000,ETHUSDT,2423.44,2423.83,2422.48,2422.77,231.8255
2025-06-27T17:26:00.000000+0000,ETHUSDT,2422.77,2423.2,2421.02,2421.2,126.6856
2025-06-27T17:27:00.000000+0000,ETHUSDT,2421.2,2421.2,2419.73,2419.97,1476.7732
2025-06-27T17:28:00.000000+0000,ETHUSDT,2419.98,2419.98,2416.27,2416.27,419.822
2025-06-27T17:29:00.000000+0000,ETHUSDT,2416.26,2417.69,2415.0,2416.66,249.9297
2025-06-27T17:30:00.000000+0000,ETHUSDT,2416.66,2416.67,2413.55,2414.36,361.8511
2025-06-27T17:31:00.000000+0000,ETHUSDT,2414.36,2416.08,2413.92,2414.51,162.9589
2025-06-27T17:32:00.000000+0000,ETHUSDT,2414.51,2415.95,2412.72,2415.94,174.459
2025-06-27T17:33:00.000000+0000,ETHUSDT,2415.95,2416.99,2414.24,2414.52,136.4433
2025-06-27T17:34:00.000000+0000,ETHUSDT,2414.51,2418.41,2414.24,2418.36,97.8679
2025-06-27T17:35:00.000000+0000,ETHUSDT,2418.36,2418.94,2417.27,2417.46,162.2418
2025-06-27T17:36:00.000000+0000,ETHUSDT,2417.46,2417.95,2416.87,2416.87,43.5737
2025-06-27T17:37:00.000000+0000,ETHUSDT,2416.88,2417.03,2415.0,2415.45,194.6445
2025-06-27T17:38:00.000000+0000,ETHUSDT,2415.45,2415.45,2411.42,2411.43,447.2546
2025-06-27T17:39:00.000000+0000,ETHUSDT,2411.43,2413.77,2411.42,2413.77,145.732
2025-06-27T17:40:00.000000+0000,ETHUSDT,2413.76,2413.76,2411.39,2412.37,214.2544
2025-06-27T17:41:00.000000+0000,ETHUSDT,2412.37,2413.01,2411.67,2412.08,220.8669
2025-06-27T17:42:00.000000+0000,ETHUSDT,2412.07,2412.14,2409.12,2410.77,828.2635
2025-06-27T17:43:00.000000+0000,ETHUSDT,2410.78,2412.12,2409.33,2409.45,124.3862
2025-06-27T17:44:00.000000+0000,ETHUSDT,2409.44,2410.08,2404.79,2405.03,1056.0355
2025-06-27T17:45:00.000000+0000,ETHUSDT,2405.02,2405.58,2400.49,2400.97,1121.2596
2025-06-27T17:46:00.000000+0000,ETHUSDT,2400.96,2401.08,2398.38,2400.06,1764.4776
2025-06-27T17:47:00.000000+0000,ETHUSDT,2400.06,2405.7,2400.05,2403.63,540.6125
2025-06-27T17:48:00.000000+0000,ETHUSDT,2403.63,2406.0,2402.5,2403.92,606.0864
2025-06-27T17:49:00.000000+0000,ETHUSDT,2403.91,2404.52,2402.42,2404.11,581.701
2025-06-27T17:50:00.000000+0000,ETHUSDT,2404.11,2404.63,2400.97,2404.1,242.2163
2025-06-27T17:51:00.000000+0000,ETHUSDT,2404.1,2404.57,2401.59,2402.25,529.6918
2025-06-27T17:52:00.000000+0000,ETHUSDT,2402.26,2405.05,2402.25,2403.85,209.1933
2025-06-27T17:53:00.000000+0000,ETHUSDT,2403.86,2406.25,2403.86,2406.11,152.1976
2025-06-27T17:54:00.000000+0000,ETHUSDT,2406.12,2408.1,2406.12,2406.33,327.5634
2025-06-27T17:55:00.000000+0000,ETHUSDT,2406.33,2406.65,2402.0,2402.02,297.7599
2025-06-27T17:56:00.000000+0000,ETHUSDT,2402.02,2402.02,2395.75,2396.6,2155.5523
2025-06-27T17:57:00.000000+0000,ETHUSDT,2396.6,2404.03,2396.38,2404.03,277.8954
2025-06-27T17:58:00.000000+0000,ETHUSDT,2404.04,2404.6,2403.0,2404.04,573.514
2025-06-27T17:59:00.000000+0000,ETHUSDT,2404.03,2406.46,2403.64,2404.88,266.8153
2025-06-27T18:00:00.000000+0000,ETHUSDT,2404.87,2404.87,2403.56,2403.73,204.8995
2025-06-27T18:01:00.000000+0000,ETHUSDT,2403.73,2404.36,2401.6,2403.87,243.3742
2025-06-27T18:02:00.000000+0000,ETHUSDT,2403.86,2406.67,2403.14,2406.09,150.5921
2025-06-27T18:03:00.000000+0000,ETHUSDT,2406.1,2408.72,2406.1,2406.39,270.6742
2025-06-27T18:04:00.000000+0000,ETHUSDT,2406.39,2406.39,2402.27,2402.47,188.6473
2025-06-27T18:05:00.000000+0000,ETHUSDT,2402.48,2404.16,2402.04,2402.73,251.77
2025-06-27T18:06:00.000000+0000,ETHUSDT,2402.73,2405.19,2402.48,2403.89,205.8606
2025-06-27T18:07:00.000000+0000,ETHUSDT,2403.88,2406.77,2403.88,2405.09,229.4787
2025-06-27T18:08:00.000000+0000,ETHUSDT,2405.09,2405.77,2404.0,2405.77,120.0506
2025-06-27T18:09:00.000000+0000,ETHUSDT,2405.77,2407.38,2405.76,2406.23,177.662
2025-06-27T18:10:00.000000+0000,ETHUSDT,2406.23,2406.88,2404.65,2405.64,153.5854
2025-06-27T18:11:00.000000+0000,ETHUSDT,2405.64,2406.75,2405.64,2406.75,130.1827
2025-06-27T18:12:00.000000+0000,ETHUSDT,2406.75,2406.98,2403.88,2403.88,144.1508
2025-06-27T18:13:00.000000+0000,ETHUSDT,2403.89,2404.65,2403.11,2404.64,221.8244
2025-06-27T18:14:00.000000+0000,ETHUSDT,2404.64,2404.65,2402.05,2402.29,197.849
2025-06-27T18:15:00.000000+0000,ETHUSDT,2402.3,2404.02,2402.29,2404.02,186.3972
2025-06-27T18:16:00.000000+0000,ETHUSDT,2404.01,2406.0,2403.62,2406.0,124.731
2025-06-27T18:17:00.000000+0000,ETHUSDT,2406.01,2406.19,2405.2,2405.95,150.9677
2025-06-27T18:18:00.000000+0000,ETHUSDT,2405.96,2405.96,2402.45,2402.45,238.0301
2025-06-27T18:19:00.000000+0000,ETHUSDT,2402.45,2402.45,2396.68,2396.68,584.5552
2025-06-27T18:20:00.000000+0000,ETHUSDT,2396.68,2396.93,2395.48,2396.93,272.6349
2025-06-27T18:21:00.000000+0000,ETHUSDT,2396.94,2398.69,2396.33,2398.68,212.227
2025-06-27T18:22:00.000000+0000,ETHUSDT,2398.68,2400.7,2398.04,2398.28,173.5028
2025-06-27T18:23:00.000000+0000,ETHUSDT,2398.28,2401.47,2398.0,2401.43,186.2122
2025-06-27T18:24:00.000000+0000,ETHUSDT,2401.42,2402.91,2401.21,2401.67,167.4448
2025-06-27T18:25:00.000000+0000,ETHUSDT,2401.68,2403.61,2401.67,2403.03,157.2739
2025-06-27T18:26:00.000000+0000,ETHUSDT,2403.03,2404.4,2402.43,2403.04,353.4161
2025-06-27T18:27:00.000000+0000,ETHUSDT,2403.04,2403.43,2401.88,2401.88,86.3273
2025-06-27T18:28:00.000000+0000,ETHUSDT,2401.91,2401.91,2398.65,2399.49,316.8489
2025-06-27T18:29:00.000000+0000,ETHUSDT,2399.49,2399.82,2397.44,2397.79,111.7308
2025-06-27T18:30:00.000000+0000,ETHUSDT,2397.78,2397.8,2394.24,2394.25,327.2815
2025-06-27T18:31:00.000000+0000,ETHUSDT,2394.24,2399.0,2393.86,2398.31,238.9736
2025-06-27T18:32:00.000000+0000,ETHUSDT,2398.3,2400.46,2397.06,2400.46,144.0657
2025-06-27T18:33:00.000000+0000,ETHUSDT,2400.46,2400.96,2399.08,2400.2,117.0821
